,selected,transfers_balance,transfers_in,transfers_out,ict_index,value,label
8,8610,-668,110,778,0.0,53,0
9,8263,-390,107,497,0.0,52,-1
10,8261,-107,237,344,0.0,52,0
11,8133,-191,123,314,0.0,52,0
12,8053,-133,109,242,0.0,52,0
13,7978,-105,83,188,0.3,52,0
14,7948,-127,157,284,1.2,52,0
15,7977,-62,82,144,2.8,52,0
16,8166,-35,251,286,4.0,52,0
17,7998,-71,84,155,0.0,52,0
18,7950,-125,127,252,0.6,52,0
19,7913,-92,47,139,0.0,52,0
20,7888,-66,49,115,0.0,52,0
21,7875,-69,54,123,0.0,51,-1
22,7856,-91,77,168,0.0,51,0
23,7812,-81,46,127,0.0,51,0
24,7798,-54,90,144,0.0,51,0
0,62607,0,0,0,0.0,55,0
1,62588,-10521,1670,12191,1.1,55,0
2,66672,-2613,5021,7634,6.7,55,0
3,65080,-4008,1692,5700,5.0,54,-1
4,68827,114,5242,5128,1.5,54,0
5,68403,-1440,3535,4975,0.0,54,0
6,66996,-2421,2085,4506,0.0,54,0
7,63840,-3784,1251,5035,0.0,54,0
8,60366,-4179,798,4977,0.0,54,0
9,59242,-1802,1152,2954,0.0,53,-1
10,58330,-1547,1292,2839,0.0,53,0
11,56957,-1769,836,2605,0.0,53,0
12,55914,-1317,294,1611,0.0,53,0
13,55043,-1089,381,1470,0.0,53,0
14,54300,-1176,687,1863,2.3,53,0
15,54938,-274,574,848,0.0,53,0
16,54522,-1042,800,1842,2.4,52,-1
17,54228,-312,257,569,0.0,52,0
18,53836,-797,334,1131,0.0,52,0
19,53632,-373,205,578,2.0,52,0
20,53503,-297,193,490,0.0,52,0
21,53446,-306,389,695,1.5,52,0
22,54532,516,1297,781,2.7,52,0
23,55528,593,1580,987,3.2,52,0
24,59707,3410,4898,1488,3.1,52,0
0,83611,0,0,0,0.6,75,0
1,67770,-25656,3446,29102,1.1,74,-1
2,44979,-25569,1458,27027,4.7,73,-1
3,39308,-7795,2206,10001,0.0,72,-1
4,30571,-9284,706,9990,0.4,72,0
5,29511,-1878,850,2728,0.0,71,-1
6,28520,-1508,511,2019,0.0,71,0
7,27447,-1404,419,1823,0.0,71,0
8,25986,-1733,265,1998,0.7,70,-1
9,26478,44,741,697,2.2,70,0
10,27381,498,1431,933,2.0,70,0
11,28667,921,2017,1096,0.7,70,0
12,29235,382,1519,1137,1.3,70,0
13,31014,1521,2549,1028,0.0,70,0
14,30643,-810,1610,2420,0.1,70,0
15,30712,-337,954,1291,6.8,70,0
16,36636,1885,3988,2103,0.0,70,0
17,31198,-1894,333,2227,5.2,70,0
18,31207,-562,945,1507,4.9,70,0
19,31772,340,1200,860,2.1,70,0
20,31574,-374,748,1122,1.2,70,0
21,32932,937,2204,1267,0.1,70,0
22,31345,-1794,698,2492,0.0,70,0
23,30702,-941,359,1300,0.0,70,0
24,30721,-343,732,1075,0.0,70,0
0,8128,0,0,0,0.0,50,0
1,5422,-2868,65,2933,0.0,50,0
2,4221,-1385,76,1461,0.0,49,-1
3,4177,-309,194,503,0.0,49,0
4,4000,-362,165,527,0.0,49,0
5,3598,-402,20,422,0.0,49,0
6,3315,-317,10,327,0.0,49,0
7,3174,-155,14,169,0.0,49,0
8,3080,-115,38,153,0.0,49,0
9,3079,-34,52,86,0.0,49,0
10,3225,29,117,88,0.0,49,0
11,3316,-4,102,106,0.0,49,0
12,3368,-34,53,87,0.0,49,0
13,3214,-148,14,162,0.0,49,0
14,3108,-108,18,126,0.0,49,0
15,3221,13,63,50,0.0,49,0
16,3463,14,150,136,0.0,49,0
17,3413,-24,55,79,0.0,49,0
18,3483,-45,73,118,0.0,49,0
19,3544,-8,68,76,0.0,49,0
20,3607,8,64,56,0.0,49,0
21,3705,-2,77,79,0.0,49,0
22,3788,-22,97,119,1.9,49,0
23,3967,70,174,104,0.6,49,0
24,4219,135,297,162,0.0,49,0
0,55175,0,0,0,0.0,70,0
1,45404,-10831,741,11572,2.2,69,-1
2,42371,-5057,1653,6710,8.2,69,0
3,40903,-2478,1507,3985,0.0,69,0
4,35234,-5742,294,6036,0.0,69,0
5,33449,-2144,250,2394,3.8,69,0
6,32928,-858,291,1149,3.6,69,0
7,32522,-595,378,973,1.3,69,0
8,32222,-631,375,1006,5.7,69,0
9,33515,880,1567,687,0.2,69,0
10,33165,-525,572,1097,0.0,69,0
11,34235,771,1626,855,1.3,69,0
12,34925,552,1576,1024,4.9,69,0
13,36214,1078,1910,832,1.5,69,0
14,33456,-2755,422,3177,0.0,69,0
15,31540,-820,33,853,0.0,69,0
16,30642,-888,55,943,0.0,69,0
17,30425,-283,23,306,0.0,69,0
18,30005,-426,26,452,0.0,69,0
19,29802,-212,22,234,0.0,69,0
20,29606,-205,17,222,0.0,69,0
21,29411,-203,25,228,0.0,69,0
22,29190,-226,26,252,0.0,69,0
23,29064,-138,30,168,0.0,69,0
24,28950,-120,50,170,0.0,69,0
0,12879,0,0,0,0.5,60,0
1,14674,-1682,1261,2943,0.4,60,0
2,15690,-1369,2510,3879,1.1,60,0
3,16143,-927,1746,2673,10.2,59,-1
4,22838,3588,6220,2632,1.5,59,0
5,24417,627,3360,2733,4.8,59,0
6,26761,1263,3669,2406,1.1,59,0
7,26222,-1003,2238,3241,5.3,59,0
8,21913,-4391,475,4866,4.0,59,0
9,27397,4265,5517,1252,1.9,59,0
10,32472,3863,6265,2402,0.0,59,0
11,30203,-2277,2409,4686,6.6,59,0
12,31400,725,2583,1858,0.0,59,0
13,30704,-957,1574,2531,0.9,59,0
14,30010,-1292,1605,2897,7.8,59,0
15,38852,1660,4601,2941,4.8,59,0
16,49784,3689,9356,5667,5.0,59,0
17,39910,-3349,1950,5299,8.6,59,0
18,53636,9491,14655,5164,1.9,59,0
19,55670,1559,6258,4699,2.0,59,0
20,48532,-7204,1434,8638,0.6,59,0
21,46289,-2905,2422,5327,2.3,59,0
22,43503,-3327,1788,5115,4.2,59,0
23,41980,-2194,1148,3342,1.7,59,0
24,45715,2842,5698,2856,3.4,59,0
0,1485702,0,0,0,5.9,60,0
1,1368719,-180742,39131,219873,0.4,60,0
2,1155317,-242759,45516,288275,5.9,60,0
3,965580,-195429,10153,205582,0.0,59,-1
4,809078,-167597,16188,183785,0.0,59,0
5,672424,-140145,9182,149327,3.9,58,-1
6,652178,-27835,16073,43908,1.8,58,0
7,628408,-27243,12188,39431,6.5,58,0
8,530730,-89379,16860,106239,0.0,58,0
9,506424,-33068,4847,37915,0.0,58,0
10,491654,-17360,12283,29643,0.0,58,0
11,459079,-34158,5593,39751,0.0,58,0
12,432404,-27312,1424,28736,0.0,58,0
13,410332,-22927,1197,24124,0.0,57,-1
14,387456,-23087,2097,25184,2.1,57,0
15,378522,-6467,2074,8541,1.9,57,0
16,380944,-5019,6383,11402,0.0,57,0
17,365723,-7652,632,8284,0.0,57,0
18,351740,-15322,419,15741,0.5,57,0
19,348124,-4236,1908,6144,0.0,56,-1
20,344879,-3451,884,4335,0.0,56,0
21,342888,-2484,2589,5073,0.1,56,0
22,337676,-5246,1243,6489,0.0,56,0
23,335144,-3128,1334,4462,3.1,56,0
24,334817,-834,3738,4572,0.0,56,0
0,55692,0,0,0,0.0,45,0
1,61004,-4319,1549,5868,0.0,45,0
2,59018,-5316,1169,6485,0.0,45,0
3,57149,-3743,647,4390,0.0,45,0
4,55277,-3614,1440,5054,0.0,44,-1
5,53981,-2276,1008,3284,0.0,44,0
6,53188,-1406,629,2035,0.0,44,0
7,52208,-1320,489,1809,0.0,44,0
8,51377,-1357,523,1880,0.0,44,0
9,50714,-999,274,1273,0.0,44,0
10,50319,-813,692,1505,0.0,44,0
11,49431,-1122,370,1492,0.0,44,0
12,49081,-541,276,817,0.0,43,-1
13,48705,-513,347,860,0.0,43,0
14,48351,-677,443,1120,0.0,43,0
15,47663,-555,248,803,0.0,43,0
16,47027,-1070,513,1583,0.0,43,0
17,46509,-444,282,726,0.0,43,0
18,46215,-648,314,962,0.0,43,0
19,46128,-230,204,434,0.0,43,0
20,46117,-179,211,390,0.0,43,0
21,46209,-150,404,554,0.0,43,0
22,46208,-237,555,792,0.0,43,0
23,46050,-376,279,655,0.0,43,0
24,45896,-397,410,807,0.0,43,0
0,10638,8063,12364,4301,0.0,55,0
1,37537,19247,23523,4276,7.5,55,0
2,145131,84744,102512,17768,4.4,55,0
3,260793,109764,123530,13766,0.0,55,0
4,292851,31709,55273,23564,5.9,56,1
5,301748,6110,44689,38579,7.7,56,0
6,319132,11924,43622,31698,2.4,56,0
7,362670,38587,52911,14324,0.8,56,0
8,388217,23931,55695,31764,1.4,56,0
9,471904,68833,82405,13572,3.8,57,1
10,464868,-2338,21696,24034,0.5,57,0
11,477292,7785,27762,19977,2.6,57,0
12,487024,6713,44111,37398,3.2,57,0
13,532198,-5481,29070,34551,0.0,57,0
14,523488,-41093,35219,76312,8.8,57,0
15,453870,-33215,20659,53874,1.4,57,0
16,440531,-30907,18104,49011,0.0,57,0
17,361350,-78753,5245,83998,0.0,57,0
18,302226,-60032,303,60335,0.0,56,-1
19,245503,-57305,347,57652,0.0,56,0
20,201033,-44175,170,44345,0.0,55,-1
21,188446,-14051,785,14836,2.3,55,0
22,235681,42604,52337,9733,3.0,55,0
0,10844,8376,13147,4771,0.0,95,0
1,11395,216,5703,5487,0.0,95,0
2,69429,52386,61733,9347,1.3,95,0
3,92798,23627,35366,11739,0.0,95,0
4,72628,-19829,7822,27651,7.8,95,0
5,88129,11593,19885,8292,4.7,95,0
6,73858,-13885,8503,22388,0.0,95,0
7,56480,-18350,1727,20077,0.0,95,0
8,43997,-13476,1675,15151,0.0,95,0
9,35990,-9291,931,10222,0.0,94,-1
10,30523,-5755,254,6009,0.0,94,0
11,27138,-3532,132,3664,2.3,93,-1
12,25265,-2220,406,2626,0.0,93,0
13,22618,-1766,91,1857,0.0,93,0
14,21458,-1491,342,1833,0.0,93,0
15,21251,-299,241,540,0.0,93,0
16,21409,-444,456,900,0.0,93,0
17,22467,698,1240,542,3.0,93,0
18,22660,-107,834,941,0.0,93,0
19,22961,-96,1003,1099,0.0,93,0
20,21684,-1600,240,1840,3.7,93,0
21,22307,191,812,621,6.0,93,0
22,33314,9713,10949,1236,15.7,93,0
0,1832,1008,1400,392,0.0,70,0
1,2770,426,1106,680,0.0,70,0
2,3032,-150,652,802,0.0,70,0
3,3029,-245,360,605,3.3,70,0
4,3243,-171,375,546,0.0,70,0
5,3382,-65,261,326,0.0,70,0
6,3410,-170,311,481,0.0,70,0
7,3424,-121,229,350,0.0,69,-1
8,3477,-61,126,187,0.0,69,0
9,3484,-100,120,220,0.0,69,0
10,3612,-93,181,274,0.0,69,0
11,3656,-133,95,228,0.3,69,0
12,6118,1153,1676,523,0.0,69,0
13,5163,20,701,681,0.0,69,0
14,5294,-174,588,762,0.0,69,0
15,11969,6361,7124,763,8.1,69,0
16,11156,-863,2091,2954,1.1,69,0
17,14012,2413,4417,2004,0.0,69,0
18,8113,-5841,546,6387,0.0,69,0
19,7249,-1234,405,1639,0.0,69,0
20,7181,-352,671,1023,0.0,69,0
0,259,165,198,33,0.0,50,0
1,549,138,207,69,0.0,50,0
2,714,43,144,101,0.0,50,0
3,841,-3,154,157,0.0,50,0
4,1061,133,199,66,1.7,50,0
5,2549,1145,1388,243,0.4,50,0
6,2237,-259,235,494,0.0,50,0
7,2054,-241,72,313,0.0,50,0
8,1929,-188,58,246,0.0,50,0
9,1893,-152,102,254,0.0,50,0
10,1936,-52,79,131,0.0,50,0
11,2015,-135,118,253,0.0,50,0
12,1934,-61,32,93,1.9,50,0
13,2059,4,139,135,2.3,50,0
14,2483,337,430,93,1.4,50,0
15,2657,92,276,184,0.0,50,0
16,2933,139,351,212,0.0,50,0
17,2746,-274,127,401,0.0,50,0
18,2747,-94,88,182,0.0,50,0
19,2699,-126,102,228,0.0,50,0
0,0,0,0,0,0.0,45,0
1,26,16,19,3,0.0,45,0
2,105,31,48,17,0.0,45,0
3,249,91,150,59,0.0,45,0
4,260,-28,54,82,0.0,45,0
5,502,134,229,95,0.0,44,-1
0,0,0,0,0,0.0,45,0
1,1678,1330,1635,305,0.0,45,0
2,1687,-54,642,696,0.0,45,0
3,2101,208,755,547,0.0,45,0
0,112927,0,0,0,1.7,50,0
1,152759,13143,27762,14619,0.0,50,0
2,123510,-30409,5689,36098,1.1,50,0
3,119317,-9240,4867,14107,0.4,50,0
4,107386,-13373,3888,17261,0.0,49,-1
5,97620,-11089,1972,13061,0.0,49,0
6,88655,-9895,946,10841,0.0,48,-1
7,82022,-7020,834,7854,0.0,48,0
8,76313,-6176,829,7005,0.0,47,-1
9,73367,-3452,692,4144,0.0,47,0
10,69234,-4251,468,4719,0.0,47,0
11,66378,-3312,363,3675,1.6,47,0
12,65103,-1473,681,2154,1.9,46,-1
13,64025,-1238,674,1912,5.1,46,0
14,64337,-22,2082,2104,0.0,46,0
15,63665,-825,1116,1941,0.0,46,0
16,62749,-1103,1192,2295,0.6,46,0
17,63102,-1236,2021,3257,1.9,46,0
18,61245,-613,1128,1741,0.0,46,0
19,59725,-1859,629,2488,0.0,46,0
20,57838,-1505,329,955,0.0,46,0
21,59155,1253,1592,339,0.0,46,0
22,59296,-4,1431,1435,1.2,46,0
23,58993,-354,1183,1537,1.7,46,0
24,61245,1955,3350,1395,3.0,46,0
25,73367,11135,13745,2610,3.3,46,0
0,299163,0,0,0,0.0,40,0
1,324407,-369,17443,17812,0.0,40,0
2,328418,-3975,22204,26179,0.0,40,0
3,330781,-1824,12021,13845,0.0,40,0
4,338891,4296,27075,22779,0.0,40,0
5,346595,5914,16547,10633,0.0,40,0
6,346959,14,6628,6614,0.0,40,0
7,347216,-833,5927,6760,0.0,40,0
8,351476,2401,12543,10142,0.0,40,0
9,351694,-642,5464,6106,0.0,40,0
10,347488,-5834,5236,11070,0.0,40,0
11,347376,490,5214,4724,0.0,40,0
12,348597,801,4727,3926,0.0,40,0
13,347438,-1335,3773,5108,0.0,40,0
14,350532,1582,6444,4862,0.0,40,0
15,346965,-3614,4761,8375,0.0,40,0
16,342113,-5225,5764,10989,0.0,40,0
17,321581,-11414,5220,16634,2.3,40,0
18,321581,-11414,5220,16634,0.0,40,0
19,327059,4739,15784,11045,0.0,40,0
20,325584,-1431,4887,6318,0.0,40,0
21,324332,-1533,3470,5003,0.0,40,0
22,318461,-6081,2813,8894,0.0,40,0
23,308204,-10134,3125,13259,0.0,40,0
24,301900,-6992,1944,8936,0.0,40,0
25,285573,-15932,2525,18457,0.0,40,0
0,13584,0,0,0,0.1,55,0
1,16285,88,4678,4590,4.6,55,0
2,15578,-1685,3836,5521,10.3,55,0
3,74722,47858,62755,14897,0.7,55,0
4,61693,-10669,19782,30451,0.1,55,0
5,58564,-5357,9417,14774,1.5,55,0
6,57067,-2568,7723,10291,3.7,55,0
7,50156,-6965,4138,11103,6.6,55,0
8,44290,-6254,3912,10166,0.4,55,0
9,46143,308,5459,5151,1.8,55,0
10,46838,140,6216,6076,1.0,55,0
11,41525,-4605,2071,6676,3.0,55,0
12,39669,-2287,1999,4286,0.0,55,0
13,36666,-3041,1114,4155,0.0,55,0
14,33603,-3104,688,3792,2.3,55,0
15,33751,-123,1523,1646,1.4,54,-1
16,33298,-530,1773,2303,5.4,54,0
17,51275,13679,17945,4266,5.1,54,0
18,51275,13679,17945,4266,0.7,54,0
19,59607,11500,22238,10738,0.2,54,0
20,79227,19010,25995,6985,0.0,54,0
21,79525,189,12784,12595,5.5,54,0
22,65970,-13401,3014,16415,0.0,54,0
23,56372,-9462,3168,12630,0.0,54,0
24,53510,-3589,3569,7158,0.0,54,0
25,51512,-2227,6484,8711,0.0,54,0
0,48768,0,0,0,0.8,45,0
1,46922,-5596,2252,7848,1.5,45,0
2,26973,-19737,216,19953,0.0,44,-1
3,22237,-5502,268,5770,0.0,44,0
4,21108,-1866,842,2708,0.0,44,0
5,20106,-1264,557,1821,0.0,44,0
6,19342,-990,393,1383,0.0,44,0
7,18143,-1260,242,1502,0.0,44,0
8,17240,-1128,273,1401,0.0,43,-1
9,16123,-1170,141,1311,0.0,43,0
10,15029,-1133,121,1254,0.0,43,0
11,14916,-289,283,572,1.1,43,0
12,14927,-86,271,357,1.7,43,0
13,15155,126,492,366,1.5,43,0
14,15202,-68,556,624,2.1,43,0
15,16125,812,1234,422,0.0,43,0
16,15314,-774,352,1126,0.0,43,0
17,14518,-278,241,519,2.3,43,0
18,14518,-278,241,519,4.3,43,0
19,14489,-142,436,578,1.9,43,0
20,14410,-94,391,485,3.6,43,0
21,14351,-98,280,378,0.0,43,0
22,13917,-453,103,556,0.0,43,0
23,13609,-348,133,481,0.0,43,0
24,13318,-352,113,465,0.0,43,0
25,12679,-616,85,701,0.0,43,0
0,24892,0,0,0,0.3,55,0
1,24461,-3272,2625,5897,0.0,55,0
2,17390,-7535,1377,8912,2.0,54,-1
3,16039,-2339,1903,4242,1.1,54,0
4,12009,-4071,618,4689,0.0,53,-1
5,9956,-2167,64,2231,0.0,53,0
6,8745,-1336,41,1377,0.0,53,0
7,7963,-811,38,849,0.0,52,-1
8,7350,-618,88,706,0.0,52,0
9,7595,119,387,268,1.4,52,0
10,7866,183,555,372,0.0,52,0
11,7334,-468,113,581,0.0,52,0
12,7109,-239,50,289,0.0,52,0
13,6944,-182,18,200,0.0,52,0
14,6747,-197,33,230,0.0,52,0
15,6671,-89,15,104,0.0,52,0
16,6596,-71,70,141,0.0,52,0
17,6408,-37,41,78,0.0,52,0
18,6408,-37,41,78,0.0,52,0
19,6713,262,538,276,0.0,52,0
20,6874,149,369,220,0.0,52,0
21,6956,63,325,262,0.4,52,0
22,6832,-139,161,300,0.0,52,0
23,6817,-44,211,255,0.0,52,0
24,6922,65,237,172,0.0,52,0
25,7022,76,374,298,0.1,52,0
0,10809,0,0,0,2.0,50,0
1,10160,-1440,509,1949,2.9,50,0
2,8946,-1616,452,2068,2.4,50,0
3,9659,242,1677,1435,0.8,49,-1
4,8336,-1377,367,1744,1.1,49,0
5,7623,-835,204,1039,0.7,49,0
6,7397,-364,460,824,2.8,48,-1
7,6862,-594,192,786,0.5,48,0
8,6519,-420,340,760,0.0,48,0
9,5795,-755,57,812,0.0,48,0
10,5072,-714,23,737,0.0,48,0
11,4869,-259,72,331,0.0,47,-1
12,4829,-60,114,174,2.0,47,0
13,4801,-61,102,163,0.1,47,0
14,4340,-469,44,513,0.0,47,0
15,4191,-155,19,174,0.0,47,0
16,4030,-163,58,221,0.0,47,0
17,3961,-20,83,103,2.6,47,0
18,3961,-20,83,103,1.5,47,0
19,3980,9,139,130,3.4,47,0
20,3930,-52,79,131,1.4,47,0
21,3916,-35,57,92,0.9,47,0
22,3910,-21,61,82,0.0,47,0
23,3834,-95,25,120,0.8,47,0
24,3832,-25,53,78,0.0,47,0
25,3786,-66,40,106,0.0,47,0
0,7531,0,0,0,0.0,55,0
1,6388,-1891,166,2057,0.0,54,-1
2,4450,-2094,69,2163,0.0,54,0
3,3452,-1069,23,1092,0.0,53,-1
4,3058,-467,85,552,0.0,53,0
5,2698,-394,28,422,0.0,53,0
6,2438,-273,19,292,0.0,53,0
7,2402,-79,26,105,0.0,53,0
8,2397,-59,53,112,0.0,53,0
9,2384,-48,32,80,0.0,53,0
10,2348,-63,17,80,0.0,53,0
11,2329,-48,17,65,0.0,53,0
12,2337,-16,26,42,0.0,53,0
13,2327,-26,18,44,0.0,53,0
14,2307,-49,14,63,0.0,53,0
15,2303,-18,14,32,0.0,53,0
16,2297,-19,18,37,0.0,53,0
17,2332,10,45,35,2.6,53,0
18,2332,10,45,35,4.6,53,0
19,2421,57,127,70,0.0,53,0
20,2396,-41,29,70,0.0,53,0
21,2363,-47,20,67,0.0,52,-1
22,2356,-23,24,47,0.0,52,0
23,2342,-32,28,60,0.0,52,0
24,2358,-13,28,41,0.0,52,0
25,2347,-30,21,51,0.0,52,0
0,8154,0,0,0,0.0,55,0
1,6107,-2566,296,2862,0.4,54,-1
2,4945,-1394,273,1667,0.8,53,-1
3,4638,-510,440,950,0.0,53,0
4,4064,-676,199,875,0.3,52,-1
5,3802,-363,171,534,0.0,52,0
6,3650,-221,127,348,3.5,52,0
7,3504,-211,105,316,0.5,51,-1
8,3494,-91,189,280,0.0,51,0
9,3460,-97,122,219,0.5,51,0
10,3385,-110,126,236,9.1,51,0
11,3499,52,245,193,8.4,51,0
12,3964,383,580,197,2.5,51,0
13,3979,-8,291,299,1.3,51,0
14,3922,-105,213,318,1.3,51,0
15,3946,-5,151,156,0.3,51,0
16,3944,-43,185,228,5.8,51,0
17,4013,49,213,164,0.0,51,0
18,4013,49,213,164,0.0,51,0
19,3802,-203,94,297,0.2,51,0
20,3683,-137,46,183,0.8,51,0
21,3621,-79,49,128,11.3,51,0
22,3749,90,198,108,1.9,51,0
23,3642,-121,68,189,0.1,51,0
24,3656,-8,119,127,0.2,51,0
25,3657,-37,173,210,1.0,51,0
0,9197,0,0,0,1.4,45,0
1,9826,-781,658,1439,2.3,45,0
2,9129,-1219,440,1659,8.6,45,0
3,13349,2574,4046,1472,1.2,45,0
4,16830,2176,4721,2545,0.0,45,0
5,14503,-1680,612,2292,0.0,45,0
6,13229,-1509,269,1778,0.0,45,0
7,11967,-1342,120,1462,2.0,45,0
8,11351,-754,174,928,2.6,44,-1
9,12124,428,999,571,5.7,44,0
10,13969,1231,2053,822,3.7,44,0
11,12539,-833,441,1274,0.0,44,0
12,11339,-1231,149,1380,0.0,44,0
13,9898,-1464,12,1476,0.0,44,0
14,8796,-1115,17,1132,0.0,44,0
15,8319,-508,13,521,0.0,44,0
16,7789,-542,23,565,0.4,44,0
17,7724,-3,242,245,6.9,44,0
18,7724,-3,242,245,1.6,44,0
19,8047,274,634,360,2.4,44,0
20,8224,140,456,316,6.4,44,0
21,9949,1563,2031,468,3.3,44,0
22,9127,-805,271,1076,2.5,44,0
23,8933,-260,389,649,2.3,44,0
24,9443,418,881,463,1.7,44,0
25,14791,4783,6176,1393,8.2,44,0
0,3307,0,0,0,0.2,50,0
1,3391,-396,112,508,1.8,50,0
2,3222,-445,142,587,2.4,50,0
3,3323,-108,304,412,1.7,50,0
4,3135,-287,211,498,0.2,49,-1
5,2961,-232,76,308,0.0,49,0
6,2808,-204,47,251,1.5,49,0
7,2637,-211,27,238,0.0,48,-1
8,2494,-202,40,242,2.0,48,0
9,2576,32,167,135,1.5,48,0
10,2566,-48,174,222,1.1,48,0
11,2546,-39,103,142,2.5,48,0
12,2611,40,169,129,0.5,48,0
13,2558,-75,84,159,1.8,48,0
14,2593,1,128,127,3.6,48,0
15,2673,63,151,88,0.0,48,0
16,2636,-54,83,137,2.0,48,0
17,2804,141,274,133,1.8,48,0
18,2804,141,274,133,1.1,48,0
19,2695,-53,139,192,0.6,48,0
20,2644,-56,120,176,0.0,47,-1
21,2558,-108,43,151,0.0,47,0
22,2470,-106,24,130,0.4,47,0
23,2420,-66,34,100,0.0,47,0
24,2400,-38,32,70,0.0,47,0
25,2418,-5,88,93,0.0,46,-1
0,43295,0,0,0,3.1,45,0
1,52526,1313,8778,7465,1.4,45,0
2,48344,-5507,3358,8865,4.7,45,0
3,50768,285,5033,4748,3.9,45,0
4,55362,2299,8210,5911,2.9,45,0
5,62391,5820,9979,4159,2.0,45,0
6,76088,10158,13478,3320,1.5,45,0
7,74000,-1423,5229,6652,3.0,45,0
8,74924,145,5446,5301,4.3,45,0
9,97761,15649,19188,3539,4.0,45,0
10,147390,40177,46848,6671,1.4,45,0
11,134553,-1546,11623,13169,2.6,45,0
12,129400,-5619,6131,11750,5.2,45,0
13,142726,11607,16839,5232,5.2,45,0
14,153983,9530,18489,8959,0.9,45,0
15,185527,30310,37663,7353,1.0,45,0
16,196240,10245,26113,15868,6.4,45,0
17,243234,37678,52659,14981,0.0,45,0
18,243234,37678,52659,14981,3.0,45,0
19,221510,-11121,9955,21076,1.5,45,0
20,219940,-2192,8444,10636,3.5,45,0
21,218107,-2572,7235,9807,2.2,45,0
22,196286,-22029,1844,23873,3.1,45,0
23,175775,-19896,2039,21935,3.1,45,0
24,176444,-1090,7027,8117,1.1,45,0
25,190245,12578,23548,10970,4.2,45,0
0,4560,0,0,0,0.0,45,0
1,4540,-696,196,892,0.0,45,0
2,5451,-143,599,742,1.8,45,0
3,6024,-6,563,569,1.8,45,0
4,6693,98,685,587,6.7,45,0
5,7750,605,1086,481,3.9,45,0
6,10107,1718,2403,685,3.2,45,0
7,9757,-383,974,1357,2.7,45,0
8,10141,-69,804,873,4.9,45,0
9,13732,2593,3651,1058,1.3,45,0
10,10701,-2440,918,3358,0.0,45,0
11,8792,-1934,79,2013,0.0,45,0
12,8024,-826,49,875,0.0,45,0
13,7392,-671,15,686,0.0,45,0
14,6799,-589,23,612,0.0,44,-1
15,6585,-228,17,245,0.0,44,0
16,6342,-250,45,295,0.0,44,0
17,5954,-102,24,126,0.0,44,0
18,5954,-102,24,126,0.0,44,0
19,5845,-132,50,182,0.0,44,0
20,5973,77,164,87,0.0,44,0
21,6023,15,134,119,3.2,44,0
22,6072,-7,107,114,3.9,44,0
23,6179,32,165,133,3.3,44,0
24,6461,191,313,122,0.6,44,0
25,7825,1167,1510,343,0.0,44,0
0,21428,0,0,0,0.1,50,0
1,19279,-4020,1124,5144,1.1,50,0
2,16116,-3877,637,4514,2.1,49,-1
3,15371,-1386,736,2122,0.9,49,0
4,14745,-1174,740,1914,0.0,49,0
5,13702,-1164,279,1443,1.7,49,0
6,13512,-459,370,829,2.2,48,-1
7,12898,-699,219,918,3.6,48,0
8,12695,-430,358,788,1.6,48,0
9,13399,314,842,528,1.3,48,0
10,15332,1472,2350,878,3.2,48,0
11,13996,-1008,442,1450,5.3,48,0
12,13540,-582,353,935,2.6,48,0
13,14367,579,1065,486,1.6,48,0
14,13979,-495,453,948,7.2,48,0
15,18273,3898,4421,523,1.9,48,0
16,18526,188,2186,1998,1.6,48,0
17,18226,546,1788,1242,7.9,48,0
18,18226,546,1788,1242,0.9,48,0
19,20212,1845,3831,1986,3.9,48,0
20,22566,2168,3898,1730,4.7,48,0
21,23531,684,3116,2432,2.2,48,0
22,20614,-2987,525,3512,2.7,48,0
23,19272,-1439,654,2093,2.0,48,0
24,21106,1410,2748,1338,0.0,48,0
25,16421,-4526,375,4901,0.0,48,0
0,2162,0,0,0,2.5,50,0
1,2409,-263,155,418,0.0,50,0
2,2283,-346,99,445,0.0,50,0
3,2171,-226,84,310,1.8,49,-1
4,2071,-178,50,228,0.0,49,0
5,1989,-135,30,165,2.0,49,0
6,1967,-77,31,108,0.0,49,0
7,1973,-47,59,106,0.1,48,-1
8,1967,-63,56,119,0.0,48,0
9,1941,-56,39,95,0.0,48,0
10,1890,-76,23,99,0.0,48,0
11,1845,-67,11,78,0.0,48,0
12,1833,-23,24,47,0.0,48,0
13,1824,-34,19,53,0.0,47,-1
14,1857,-7,41,48,0.0,47,0
15,1870,0,28,28,0.0,47,0
16,1864,-18,30,48,0.0,47,0
17,1834,-17,23,40,0.0,47,0
18,1834,-17,23,40,0.0,47,0
19,1860,-5,58,63,0.0,47,0
20,1839,-36,14,50,0.0,47,0
21,1833,-18,20,38,0.0,47,0
22,1807,-40,7,47,0.0,47,0
23,1825,-3,46,49,0.0,47,0
24,1902,48,108,60,0.0,47,0
25,1853,-70,46,116,0.0,47,0
0,5791,0,0,0,3.0,45,0
1,8033,146,1199,1053,1.8,45,0
2,8001,-644,790,1434,5.3,45,0
3,8633,43,992,949,0.0,45,0
4,8560,-464,573,1037,5.7,45,0
5,9999,1003,1727,724,2.9,45,0
6,11141,824,1816,992,4.6,45,0
7,10085,-964,333,1297,7.9,45,0
8,9953,-361,590,951,0.9,45,0
9,15402,3957,5256,1299,5.0,45,0
10,18070,1923,4847,2924,4.6,45,0
